severity,fault_count,imbalance,vector_id,first_divergence_sa,early_config,group_config,early_pattern,group_pattern,early_release,group_release,early_donor,group_donor,early_ledger_after_divergence,group_ledger_after_divergence,early_failure_position,group_final_success,mechanism,critical_later_resource
HIGH,24,moderate,4607,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,4617,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,4643,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,4651,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,4656,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,4700,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,4715,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,4716,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,4729,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,4789,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,4790,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,4791,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,4823,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,4839,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,4841,A,CFG0,CFG4,1,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,4850,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,4859,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,4893,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,4924,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,4925,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,4932,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,4936,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,4941,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,4946,A,CFG0,CFG4,1,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,4952,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,4954,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,4956,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,4958,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,4961,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,4963,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,4977,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,4998,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5009,A,CFG0,CFG4,1,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5010,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5016,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5018,A,CFG0,CFG4,1,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5041,A,CFG0,CFG4,1,2,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5074,A,CFG0,CFG4,1,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5087,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5095,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5119,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5123,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5127,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5138,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5147,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5151,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5162,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5205,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5207,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5216,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5232,A,CFG0,CFG4,1,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5235,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5253,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5270,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5277,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5282,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5294,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5323,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5327,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5329,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5331,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5337,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5383,A,CFG0,CFG4,1,2,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5408,A,CFG0,CFG4,1,2,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5409,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5429,A,CFG0,CFG4,1,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5456,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5549,A,CFG0,CFG4,1,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5551,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5554,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5564,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5566,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5590,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5599,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5616,A,CFG0,CFG4,1,2,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5625,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5626,A,CFG0,CFG4,1,2,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5628,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5646,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5650,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5659,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5662,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5687,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5698,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5706,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5708,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5710,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5717,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5729,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5761,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5766,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5774,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5785,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5792,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5796,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5798,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5811,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5835,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5842,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5862,A,CFG0,CFG4,1,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5880,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5885,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5892,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5893,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5913,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5917,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5926,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5927,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5939,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5941,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5959,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5969,A,CFG0,CFG4,1,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,5986,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,5994,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6023,A,CFG0,CFG4,1,2,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,6026,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6030,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6031,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,6047,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6058,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,6094,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6097,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,6105,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,6111,A,CFG0,CFG4,1,2,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,6117,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6126,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,6151,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6178,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,6203,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6209,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6211,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6225,A,CFG0,CFG4,1,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6258,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6266,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6267,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6279,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6315,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6330,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,6338,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6340,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6348,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,6377,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,6397,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,6404,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6441,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6443,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,6446,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,6452,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6454,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6460,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6461,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6471,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,6485,A,CFG0,CFG4,1,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6527,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6533,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,6540,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,6545,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,6548,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6553,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6562,A,CFG0,CFG4,1,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6564,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,6565,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6567,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6578,A,CFG0,CFG4,1,2,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,6583,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,6590,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6592,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6619,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6654,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6659,A,CFG0,CFG4,1,2,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,6715,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,6718,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,6741,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6744,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,6745,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6765,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6766,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,6769,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6795,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6828,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,6834,A,CFG0,CFG4,1,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6835,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,6840,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,6847,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,24,moderate,6848,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,24,moderate,6857,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
